,customer_id,customer_age,customer_region,customer_tenure_months,order_id,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,freight_value,delivery_attempts,customer_service_contacts,resolution_time_days,nps_score,repeat_purchase_30d,complaints_count,csat_internal_score,faixa_etaria,classificacao,pct_desconto,flag_delay,freight_rate
568,569,60,Centro-Oeste,97,50569,470.16,6,40.43,11,10,3,54.07,1,1,0,5.8,0,5,6.5,Adulto,Detrator,0.09,True,0.1150034030968181
569,570,33,Norte,108,50570,802.93,1,7.01,8,7,1,30.57,2,2,3,6.9,0,5,5.7,Adulto,Neutro,0.01,True,0.038073057427172985
570,571,21,Sul,94,50571,376.56,4,32.82,9,12,0,25.85,2,0,11,8.8,1,0,2.3,Jovem Adulto,Promotor,0.09,False,0.0686477586573189
571,572,38,Sul,50,50572,755.61,1,10.68,9,3,2,37.91,2,3,11,0.0,0,5,0.0,Adulto,,0.01,True,0.05017138470904302
572,573,67,Nordeste,40,50573,201.55,4,7.05,11,7,1,34.9,1,0,0,6.1,0,3,8.0,Idoso,Neutro,0.03,True,0.1731580253038948
573,574,51,Sul,75,50574,429.31,4,50.38,6,12,1,40.03,1,1,11,5.0,0,3,1.4,Adulto,Detrator,0.12,True,0.0932426451748154
574,575,57,Sul,119,50575,234.33,4,2.0,7,9,4,17.68,3,1,3,6.8,0,4,2.9,Adulto,Neutro,0.01,True,0.07544915290402424
575,576,52,Nordeste,70,50576,70.01,1,29.14,11,12,0,44.01,2,2,4,6.8,0,3,5.0,Adulto,Neutro,0.42,False,0.6286244822168261
576,577,30,Sul,106,50577,34.27,5,0.98,2,14,1,28.06,3,1,10,5.6,0,3,1.7,Jovem Adulto,Detrator,0.03,True,0.8187919463087248
577,578,60,Sul,74,50578,511.22,6,12.99,11,8,1,47.68,2,0,10,6.2,0,1,1.7,Adulto,Neutro,0.03,True,0.09326708657720746
578,579,44,Centro-Oeste,67,50579,237.97,4,8.39,6,14,3,30.49,2,1,2,6.2,0,5,4.8,Adulto,Neutro,0.04,True,0.1281253939572215
579,580,25,Nordeste,58,50580,288.81,4,29.89,6,9,0,44.0,1,2,5,5.0,0,4,4.0,Jovem Adulto,Detrator,0.1,False,0.15234929538450884
580,581,58,Norte,46,50581,88.14,5,32.4,1,14,1,37.58,1,4,9,4.4,0,8,0.5,Adulto,Detrator,0.37,True,0.4263671431813025
581,582,59,Norte,92,50582,797.77,1,27.19,6,9,4,44.07,1,0,1,3.9,0,3,5.2,Adulto,Detrator,0.03,True,0.05524148564122491
582,583,46,Centro-Oeste,104,50583,151.8,5,17.69,6,3,0,51.33,2,3,0,6.4,0,5,6.9,Adulto,Neutro,0.12,False,0.33814229249011857
583,584,33,Nordeste,46,50584,439.41,4,0.95,2,2,1,16.95,3,3,11,4.3,0,6,0.0,Adulto,Detrator,0.0,True,0.03857445210623336
584,585,60,Centro-Oeste,99,50585,670.5,5,14.19,7,12,4,27.37,3,2,1,0.0,0,4,2.9,Adulto,,0.02,True,0.040820283370618944
585,586,63,Norte,66,50586,545.98,5,18.22,2,2,2,42.4,3,2,8,6.4,0,3,1.6,Idoso,Neutro,0.03,True,0.07765852229019378
586,587,22,Nordeste,17,50587,629.21,3,4.53,7,8,4,41.62,2,2,1,4.1,0,4,3.3,Jovem Adulto,Detrator,0.01,True,0.06614643759635097
587,588,54,Nordeste,68,50588,1060.85,6,9.41,6,7,1,40.87,3,3,1,7.9,0,5,5.3,Adulto,Neutro,0.01,True,0.038525710515152946
588,589,57,Centro-Oeste,41,50589,302.19,2,5.25,5,6,3,55.06,1,1,2,3.0,0,3,5.7,Adulto,Detrator,0.02,True,0.1822032496111718
589,590,57,Nordeste,116,50590,149.04,3,5.27,10,11,0,24.78,2,0,11,5.5,0,2,2.8,Adulto,Detrator,0.04,False,0.16626409017713367
590,591,59,Nordeste,59,50591,578.24,4,17.71,11,5,0,35.58,3,3,8,6.6,0,5,1.8,Adulto,Neutro,0.03,False,0.06153154399557277
591,592,27,Sul,99,50592,107.11,1,52.64,2,10,3,44.49,1,1,7,6.1,0,3,0.6,Jovem Adulto,Neutro,0.49,True,0.4153673793296611
592,593,32,Norte,112,50593,572.3,4,21.25,8,10,4,36.76,2,2,2,3.9,0,5,1.7,Adulto,Detrator,0.04,True,0.06423204612965228
593,594,38,Sudeste,11,50594,344.19,4,113.73,5,10,1,56.66,1,3,11,2.0,0,7,0.0,Adulto,Detrator,0.33,True,0.16461837938348003
594,595,51,Centro-Oeste,53,50595,409.77,6,8.23,3,5,5,43.93,2,1,10,0.2,0,3,0.0,Adulto,Detrator,0.02,True,0.1072064816848476
595,596,39,Sul,35,50596,544.91,1,17.71,8,11,5,60.58,3,4,6,0.0,0,9,0.0,Adulto,,0.03,True,0.11117432236516123
596,597,39,Nordeste,6,50597,355.75,5,26.1,8,11,4,33.54,3,0,3,3.3,0,5,3.3,Adulto,Detrator,0.07,True,0.09427969079409698
597,598,26,Sudeste,3,50598,255.95,4,58.47,5,12,2,38.37,3,1,4,4.2,0,4,5.1,Jovem Adulto,Detrator,0.23,True,0.14991209220550888
598,599,43,Nordeste,41,50599,984.67,1,9.23,9,7,2,47.73,3,1,9,1.8,0,6,1.2,Adulto,Detrator,0.01,True,0.048473092508149934
599,600,30,Sudeste,115,50600,446.05,1,8.72,5,13,3,10.23,3,2,2,3.4,0,5,3.4,Jovem Adulto,Detrator,0.02,True,0.022934648581997535
600,601,35,Centro-Oeste,11,50601,615.64,4,8.66,4,3,2,26.44,3,1,11,1.6,0,3,0.0,Adulto,Detrator,0.01,True,0.04294717692157755
601,602,18,Centro-Oeste,84,50602,279.65,6,15.36,8,8,3,19.07,1,0,3,4.9,0,3,5.0,,Detrator,0.05,True,0.06819238333631325
602,603,40,Nordeste,49,50603,253.74,4,16.22,6,12,5,24.61,3,1,11,2.4,0,3,0.0,Adulto,Detrator,0.06,True,0.096989043903208
603,604,50,Norte,70,50604,839.51,3,7.81,9,10,1,33.86,1,0,9,5.4,0,3,2.9,Adulto,Detrator,0.01,True,0.04033305142285381
604,605,64,Nordeste,61,50605,981.65,2,11.46,8,8,2,33.33,3,2,2,5.4,0,4,4.4,Idoso,Detrator,0.01,True,0.03395303825192278
605,606,48,Sudeste,13,50606,522.52,5,22.67,10,4,1,23.65,3,0,0,10.0,1,2,9.2,Adulto,Promotor,0.04,True,0.045261425399984685
606,607,38,Sul,1,50607,555.58,6,11.69,10,11,1,41.86,1,0,10,0.2,0,4,1.5,Adulto,Detrator,0.02,True,0.0753446848338673
607,608,40,Norte,25,50608,140.08,3,34.02,6,9,3,46.82,3,2,9,0.4,0,4,0.0,Adulto,Detrator,0.24,True,0.3342375785265562
608,609,33,Sudeste,82,50609,393.87,6,88.01,3,12,4,42.82,2,0,5,3.7,0,2,2.3,Adulto,Detrator,0.22,True,0.10871607383146724
609,610,44,Norte,48,50610,206.81,4,53.71,3,7,1,33.61,3,3,11,2.4,0,7,0.0,Adulto,Detrator,0.26,True,0.16251631932691843
610,611,54,Norte,20,50611,496.11,6,101.13,9,11,6,29.64,1,2,4,2.1,0,5,0.1,Adulto,Detrator,0.2,True,0.05974481465803955
611,612,55,Centro-Oeste,95,50612,579.14,1,42.46,9,6,1,30.62,2,2,8,7.7,0,4,2.2,Adulto,Neutro,0.07,True,0.052871499119383915
612,613,69,Norte,93,50613,683.92,1,11.75,11,5,1,46.89,2,1,2,5.4,0,7,7.6,Idoso,Detrator,0.02,True,0.06856065036846415
613,614,31,Centro-Oeste,60,50614,366.07,6,14.83,3,3,3,33.67,2,3,10,1.3,0,6,0.0,Adulto,Detrator,0.04,True,0.09197694430027045
614,615,54,Sul,70,50615,193.66,2,145.81,7,11,2,43.48,3,1,3,4.7,0,3,4.5,Adulto,Detrator,0.75,True,0.22451719508416812
615,616,64,Norte,3,50616,1204.83,6,0.94,10,4,3,25.72,2,1,3,4.2,0,4,4.2,Idoso,Detrator,0.0,True,0.02134741000805093
616,617,24,Sul,89,50617,1235.83,6,44.18,8,12,2,56.66,3,1,3,8.8,1,4,4.9,Jovem Adulto,Promotor,0.04,True,0.04584772986575823
617,618,29,Nordeste,102,50618,297.68,4,55.26,7,12,2,55.3,2,1,4,2.2,0,3,4.0,Jovem Adulto,Detrator,0.19,True,0.1857699543133566
618,619,45,Norte,26,50619,144.9,2,31.47,9,13,2,30.39,1,1,11,5.8,0,4,0.6,Adulto,Detrator,0.22,True,0.20973084886128365
619,620,20,Norte,6,50620,809.01,6,30.3,3,14,3,45.6,1,1,7,5.2,0,4,0.6,Jovem Adulto,Detrator,0.04,True,0.05636518708050581
620,621,39,Sudeste,62,50621,143.57,5,75.76,6,2,2,52.09,2,1,11,2.6,0,4,0.0,Adulto,Detrator,0.53,True,0.3628195305425925
621,622,68,Nordeste,81,50622,319.77,2,130.87,2,12,4,20.62,2,3,11,2.1,0,5,0.0,Idoso,Detrator,0.41,True,0.06448384776558151
622,623,38,Norte,32,50623,584.26,4,197.07,11,3,3,30.05,2,0,0,6.0,0,2,5.9,Adulto,Detrator,0.34,True,0.05143258138499983
623,624,46,Nordeste,95,50624,203.81,6,27.65,7,5,2,26.61,2,0,3,4.9,0,4,6.0,Adulto,Detrator,0.14,True,0.13056277905892744
624,625,37,Nordeste,52,50625,409.61,3,2.29,4,9,1,20.85,3,2,1,6.3,0,4,5.8,Adulto,Neutro,0.01,True,0.050902077585996436
625,626,20,Centro-Oeste,80,50626,445.99,4,1.42,9,6,4,37.85,3,2,6,2.6,0,4,0.8,Jovem Adulto,Detrator,0.0,True,0.08486737370793067
626,627,44,Norte,3,50627,296.05,5,29.13,11,2,3,36.82,3,1,7,5.6,0,3,1.9,Adulto,Detrator,0.1,True,0.12437088329674041
627,628,38,Sudeste,52,50628,486.84,5,25.31,3,11,2,51.33,3,2,0,5.5,0,5,5.8,Adulto,Detrator,0.05,True,0.10543505052994824
628,629,58,Sul,2,50629,138.61,1,34.09,1,7,3,39.34,3,1,8,4.1,0,6,0.2,Adulto,Detrator,0.25,True,0.28381790635596277
629,630,50,Norte,10,50630,345.45,5,37.84,3,12,2,32.45,1,2,3,6.5,0,5,3.7,Adulto,Neutro,0.11,True,0.09393544651903316
630,631,47,Centro-Oeste,52,50631,189.76,3,107.58,2,4,1,32.21,2,1,0,5.3,0,5,7.5,Adulto,Detrator,0.57,True,0.16974072512647556
631,632,65,Nordeste,50,50632,372.11,6,17.22,10,13,3,51.74,3,3,2,2.7,0,6,2.8,Idoso,Detrator,0.05,True,0.13904490607616027
632,633,56,Norte,75,50633,152.23,2,0.44,8,8,0,41.72,2,3,8,5.6,0,5,2.0,Adulto,Detrator,0.0,False,0.27405898968665837
633,634,58,Sudeste,11,50634,71.39,4,4.12,10,10,4,41.94,2,1,5,5.2,0,4,2.4,Adulto,Detrator,0.06,True,0.5874772377083625
634,635,26,Sul,37,50635,253.83,3,17.24,2,11,1,25.93,2,1,10,6.3,0,3,1.5,Jovem Adulto,Neutro,0.07,True,0.10215498562029704
635,636,65,Centro-Oeste,8,50636,357.25,4,4.83,10,12,2,41.41,3,3,11,1.7,0,6,0.0,Idoso,Detrator,0.01,True,0.11591322603219033
636,637,55,Norte,68,50637,384.16,1,25.68,3,2,0,53.81,1,1,8,7.8,0,3,3.8,Adulto,Neutro,0.07,False,0.14007184506455644
637,638,40,Norte,34,50638,289.92,1,33.73,10,12,3,26.19,3,1,0,4.5,0,4,5.3,Adulto,Detrator,0.12,True,0.09033526490066225
638,639,40,Norte,62,50639,298.61,2,10.01,11,7,1,38.65,1,2,10,7.0,0,3,0.5,Adulto,Neutro,0.03,True,0.12943303975084558
639,640,18,Norte,5,50640,276.35,4,1.92,4,10,2,38.63,1,1,2,5.1,0,6,6.8,,Detrator,0.01,True,0.13978650262348472
640,641,38,Nordeste,19,50641,258.63,4,23.2,10,12,0,37.57,2,2,9,7.2,0,2,3.3,Adulto,Neutro,0.09,False,0.14526543711093068
641,642,49,Norte,78,50642,829.68,3,29.03,8,13,2,47.23,1,0,4,7.3,0,1,6.1,Adulto,Neutro,0.03,True,0.056925561662327644
642,643,62,Nordeste,112,50643,470.04,6,72.19,2,9,1,34.2,1,1,8,5.6,0,3,3.6,Idoso,Detrator,0.15,True,0.07275976512637222
643,644,43,Centro-Oeste,7,50644,74.24,2,43.19,7,10,2,26.67,2,3,0,2.7,0,7,3.9,Adulto,Detrator,0.58,True,0.35924030172413796
644,645,50,Centro-Oeste,15,50645,512.44,3,80.42,5,3,0,23.19,2,1,0,10.0,1,3,9.1,Adulto,Promotor,0.16,False,0.045254078526266485
645,646,26,Norte,58,50646,339.9,5,29.12,6,10,2,32.35,3,3,11,3.0,0,7,0.0,Jovem Adulto,Detrator,0.09,True,0.0951750514857311
646,647,34,Nordeste,50,50647,197.48,4,44.93,2,3,1,5.74,1,3,3,5.2,0,6,3.7,Adulto,Detrator,0.23,True,0.02906623455539802
647,648,23,Nordeste,86,50648,274.53,2,24.22,7,6,3,27.5,3,0,2,4.9,0,3,4.9,Jovem Adulto,Detrator,0.09,True,0.10017120169016137
648,649,63,Nordeste,16,50649,825.63,4,19.12,2,5,3,33.98,2,1,10,5.3,0,3,0.0,Idoso,Detrator,0.02,True,0.041156450225888104
649,650,24,Centro-Oeste,96,50650,902.94,2,5.18,8,5,4,51.8,2,2,3,2.7,0,5,1.6,Jovem Adulto,Detrator,0.01,True,0.05736815292267481
650,651,24,Centro-Oeste,32,50651,479.61,3,40.16,4,5,5,40.34,2,2,2,1.8,0,6,2.4,Jovem Adulto,Detrator,0.08,True,0.08411000604657952
651,652,54,Sul,38,50652,722.01,3,20.33,4,5,2,43.57,1,1,4,3.6,0,5,3.5,Adulto,Detrator,0.03,True,0.06034542457860695
652,653,22,Centro-Oeste,32,50653,382.72,5,52.5,2,4,3,55.87,1,2,2,4.9,0,4,4.0,Jovem Adulto,Detrator,0.14,True,0.1459813963210702
653,654,50,Sudeste,72,50654,188.41,1,0.97,5,10,4,50.42,3,2,2,3.9,0,4,3.8,Adulto,Detrator,0.01,True,0.2676078764396794
654,655,67,Norte,57,50655,240.42,5,33.38,4,4,1,53.53,1,2,8,4.4,0,5,1.7,Idoso,Detrator,0.14,True,0.22265202562182848
655,656,27,Norte,37,50656,413.75,1,17.77,9,6,1,57.11,3,0,1,8.3,1,1,7.0,Jovem Adulto,Promotor,0.04,True,0.13803021148036254
656,657,34,Centro-Oeste,107,50657,264.22,5,19.4,7,7,4,43.66,1,3,2,0.9,0,7,1.8,Adulto,Detrator,0.07,True,0.16524108697297704
657,658,57,Nordeste,59,50658,378.62,5,23.11,11,12,2,42.5,2,3,4,2.6,0,7,1.8,Adulto,Detrator,0.06,True,0.11224974908879615
658,659,45,Norte,32,50659,769.77,4,2.71,5,11,3,56.6,3,4,1,0.0,0,7,1.8,Adulto,,0.0,True,0.07352845655195708
659,660,64,Centro-Oeste,56,50660,425.3,1,31.16,8,13,3,32.52,2,1,7,1.9,0,3,3.0,Idoso,Detrator,0.07,True,0.0764636727016224
660,661,63,Sul,94,50661,381.75,3,16.7,6,12,4,27.78,1,4,2,6.4,0,7,1.0,Idoso,Neutro,0.04,True,0.07277013752455797
661,662,39,Sudeste,102,50662,465.62,1,2.63,3,12,3,19.67,3,2,8,0.0,0,4,0.0,Adulto,,0.01,True,0.04224474893690134
662,663,38,Sudeste,101,50663,351.56,3,37.01,1,11,4,38.78,1,0,2,5.3,0,5,3.4,Adulto,Detrator,0.11,True,0.11030833997041757
663,664,64,Sul,3,50664,1118.27,1,24.39,5,9,3,55.7,3,1,2,4.4,0,3,3.6,Idoso,Detrator,0.02,True,0.04980908009693545
664,665,49,Centro-Oeste,116,50665,626.83,3,15.11,10,9,5,50.74,2,2,10,0.0,0,7,0.0,Adulto,,0.02,True,0.08094698722141569
665,666,49,Norte,50,50666,193.2,2,79.61,8,14,2,51.27,2,0,3,6.3,0,2,6.1,Adulto,Neutro,0.41,True,0.26537267080745347
666,667,68,Centro-Oeste,90,50667,1117.53,2,16.17,10,8,4,13.09,1,3,5,2.3,0,5,0.0,Idoso,Detrator,0.01,True,0.011713332080570545
667,668,53,Centro-Oeste,114,50668,597.89,5,2.12,8,13,1,40.01,1,1,5,4.4,0,4,3.7,Adulto,Detrator,0.0,True,0.06691866396828848
668,669,48,Sudeste,104,50669,163.07,4,2.26,6,12,4,43.48,2,2,11,0.0,0,4,0.0,Adulto,,0.01,True,0.2666339608756975
669,670,23,Sul,92,50670,347.47,1,67.31,4,5,1,54.28,3,0,3,5.5,0,2,6.1,Jovem Adulto,Detrator,0.19,True,0.15621492502949894
670,671,38,Sudeste,32,50671,150.8,4,10.32,11,7,2,54.76,2,2,8,3.0,0,5,0.0,Adulto,Detrator,0.07,True,0.363129973474801
671,672,52,Nordeste,106,50672,542.7,1,8.22,7,5,1,39.87,2,0,5,5.8,0,2,6.0,Adulto,Detrator,0.02,True,0.07346600331674957
672,673,31,Sudeste,5,50673,100.37,5,22.53,2,14,3,34.02,2,1,8,3.1,0,4,1.3,Adulto,Detrator,0.22,True,0.3389459001693733
673,674,40,Centro-Oeste,71,50674,560.25,2,57.77,7,7,0,43.84,3,0,6,8.4,1,1,6.2,Adulto,Promotor,0.1,False,0.07825078090138332
674,675,59,Sul,78,50675,288.59,6,59.46,7,7,4,35.22,2,2,5,0.0,0,6,0.8,Adulto,,0.21,True,0.12204165078485049
675,676,41,Sul,77,50676,471.91,6,67.89,5,13,0,42.32,1,2,3,6.5,0,2,6.6,Adulto,Neutro,0.14,False,0.08967811659002775
676,677,47,Norte,80,50677,681.46,6,9.48,5,2,1,67.06,3,1,4,7.1,0,2,4.4,Adulto,Neutro,0.01,True,0.09840636280926246
677,678,27,Nordeste,93,50678,394.47,4,107.98,10,11,2,37.46,3,1,3,6.6,0,2,4.5,Jovem Adulto,Neutro,0.27,True,0.09496286156108195
678,679,22,Nordeste,80,50679,253.51,1,19.92,11,8,1,50.73,1,3,4,3.9,0,5,2.8,Jovem Adulto,Detrator,0.08,True,0.20011044929194113
679,680,59,Nordeste,78,50680,306.19,2,5.94,4,8,0,42.73,1,1,3,10.0,1,3,6.5,Adulto,Promotor,0.02,False,0.13955387177896075
680,681,47,Centro-Oeste,104,50681,361.85,5,5.75,6,7,1,35.43,3,1,2,6.8,0,2,6.7,Adulto,Neutro,0.02,True,0.0979135000690894
681,682,24,Norte,62,50682,554.48,6,12.97,7,12,0,68.54,2,2,8,5.9,0,7,2.4,Jovem Adulto,Detrator,0.02,False,0.1236113114990622
682,683,23,Nordeste,91,50683,358.56,3,3.13,9,8,1,40.58,1,0,11,6.6,0,2,2.3,Jovem Adulto,Neutro,0.01,True,0.11317492190986167
683,684,25,Norte,88,50684,414.07,2,62.04,10,11,4,44.76,2,2,9,1.1,0,4,0.0,Jovem Adulto,Detrator,0.15,True,0.10809766464607433
684,685,69,Sudeste,90,50685,623.43,6,36.27,3,9,1,44.58,1,4,6,3.9,0,8,0.4,Idoso,Detrator,0.06,True,0.07150762715942448
685,686,43,Nordeste,81,50686,926.04,1,50.74,7,11,2,32.37,1,1,1,3.1,0,3,6.3,Adulto,Detrator,0.05,True,0.03495529350783983
686,687,35,Sudeste,24,50687,93.9,6,27.22,10,10,3,34.65,3,3,8,3.8,0,5,0.0,Adulto,Detrator,0.29,True,0.3690095846645367
687,688,53,Norte,76,50688,320.04,1,22.74,9,13,0,41.78,1,2,11,7.8,0,2,2.2,Adulto,Neutro,0.07,False,0.13054618172728408
688,689,43,Sul,75,50689,193.84,4,8.65,10,11,2,51.39,3,1,9,6.4,0,3,1.1,Adulto,Neutro,0.04,True,0.26511555922410235
689,690,53,Sul,29,50690,884.96,3,7.33,5,9,2,36.56,1,1,9,7.4,0,2,1.4,Adulto,Neutro,0.01,True,0.04131260169951184
690,691,58,Sul,89,50691,237.2,6,17.28,3,9,3,35.43,1,1,6,0.0,0,4,0.7,Adulto,,0.07,True,0.14936762225969646
691,692,21,Sudeste,4,50692,68.73,6,39.5,11,9,2,45.93,3,2,5,2.2,0,5,2.1,Jovem Adulto,Detrator,0.57,True,0.6682671322566565
692,693,30,Centro-Oeste,72,50693,220.09,4,27.36,5,8,3,44.67,3,0,2,5.0,0,3,5.9,Jovem Adulto,Detrator,0.12,True,0.2029624244627198
693,694,41,Sul,72,50694,466.8,6,2.57,11,4,3,38.84,3,1,6,6.4,0,4,2.7,Adulto,Neutro,0.01,True,0.08320479862896316
694,695,48,Centro-Oeste,29,50695,626.9,3,2.92,10,10,3,45.5,2,1,0,3.3,0,3,6.8,Adulto,Detrator,0.0,True,0.07257935874940181
695,696,39,Sul,44,50696,667.52,3,91.28,6,3,4,27.22,2,0,3,6.5,0,2,3.0,Adulto,Neutro,0.14,True,0.040777804410354744
696,697,57,Sudeste,47,50697,450.65,5,4.79,6,12,1,43.3,3,1,2,8.0,1,4,6.2,Adulto,Neutro,0.01,True,0.09608343503827804
697,698,35,Sudeste,55,50698,116.91,2,44.76,1,2,4,44.52,1,2,1,0.0,0,5,3.8,Adulto,,0.38,True,0.3808057480112908
698,699,51,Nordeste,108,50699,325.19,1,61.0,4,8,4,23.69,1,0,10,2.4,0,3,0.0,Adulto,Detrator,0.19,True,0.07284971862603401
699,700,40,Sudeste,105,50700,289.45,6,52.81,9,13,1,26.45,3,1,9,9.1,1,3,1.7,Adulto,Promotor,0.18,True,0.09138020383485922
700,701,56,Sudeste,89,50701,651.98,4,24.9,6,5,1,37.44,3,1,7,6.8,0,3,3.0,Adulto,Neutro,0.04,True,0.05742507438878493
701,702,64,Nordeste,74,50702,588.11,5,24.81,2,14,2,20.23,2,2,7,6.4,0,5,1.9,Idoso,Neutro,0.04,True,0.03439832684361769
702,703,54,Sul,86,50703,389.97,2,0.12,5,3,4,29.93,2,3,5,3.5,0,6,0.0,Adulto,Detrator,0.0,True,0.07674949355078595
703,704,64,Sudeste,68,50704,742.9,1,55.36,7,6,0,37.05,1,2,9,5.7,0,3,4.0,Idoso,Detrator,0.07,False,0.049872122762148335
704,705,18,Sudeste,29,50705,409.49,2,36.49,6,2,1,38.79,1,3,11,2.8,0,7,0.0,,Detrator,0.09,True,0.09472758797528633
705,706,59,Centro-Oeste,46,50706,241.86,3,149.5,11,3,4,52.68,3,1,9,4.4,0,3,0.0,Adulto,Detrator,0.62,True,0.21781195733068717
706,707,37,Norte,61,50707,148.96,6,1.54,9,10,4,25.74,3,1,5,5.4,0,6,1.3,Adulto,Detrator,0.01,True,0.17279806659505906
707,708,64,Sudeste,38,50708,254.94,5,13.7,11,8,0,23.12,1,1,10,8.9,1,2,3.0,Idoso,Promotor,0.05,False,0.0906880050207892
708,709,42,Norte,94,50709,248.06,4,123.45,1,2,1,38.67,1,2,1,3.8,0,6,5.5,Adulto,Detrator,0.5,True,0.15588970410384584
709,710,23,Sul,60,50710,1011.99,1,1.29,8,14,3,13.34,2,1,9,4.4,0,3,0.1,Jovem Adulto,Detrator,0.0,True,0.013181948438225673
710,711,69,Nordeste,100,50711,143.09,3,8.05,7,11,2,29.36,3,0,3,4.3,0,2,6.6,Idoso,Detrator,0.06,True,0.2051855475574813
711,712,47,Sul,44,50712,1284.29,6,2.89,3,7,3,43.24,3,0,10,4.5,0,2,1.7,Adulto,Detrator,0.0,True,0.033668408225556536
712,713,37,Centro-Oeste,26,50713,347.56,5,9.99,6,12,4,37.15,3,3,4,2.1,0,5,0.2,Adulto,Detrator,0.03,True,0.10688801933479111
713,714,26,Sudeste,51,50714,416.54,6,2.43,10,5,4,44.13,2,0,8,1.5,0,4,0.7,Jovem Adulto,Detrator,0.01,True,0.10594420703893984
714,715,65,Sul,22,50715,310.54,6,3.49,2,4,2,24.61,2,0,4,5.6,0,3,4.3,Idoso,Detrator,0.01,True,0.07924905004186256
715,716,66,Nordeste,57,50716,411.41,2,3.18,7,9,6,33.98,1,0,7,2.4,0,4,0.0,Idoso,Detrator,0.01,True,0.08259400597943656
716,717,35,Norte,108,50717,843.11,5,3.37,3,2,2,48.89,3,2,11,3.2,0,4,0.0,Adulto,Detrator,0.0,True,0.05798768843923094
717,718,57,Sul,6,50718,27.01,2,83.21,1,2,0,30.99,1,0,3,5.6,0,1,7.8,Adulto,Detrator,3.08,False,1.147352832284339
718,719,20,Centro-Oeste,34,50719,374.01,2,15.1,5,7,3,32.15,2,0,8,3.8,0,3,1.7,Jovem Adulto,Detrator,0.04,True,0.08596026844202026
719,720,53,Sudeste,49,50720,657.27,1,32.18,2,8,2,46.55,2,1,5,4.1,0,3,3.3,Adulto,Detrator,0.05,True,0.07082325376177218
720,721,23,Sudeste,14,50721,523.64,3,2.59,1,10,5,29.8,1,2,1,0.0,0,4,2.0,Jovem Adulto,,0.0,True,0.056909327018562376
721,722,61,Centro-Oeste,107,50722,471.73,1,8.62,1,9,1,32.81,2,1,4,8.6,1,4,4.6,Idoso,Promotor,0.02,True,0.06955249825111823
722,723,55,Centro-Oeste,86,50723,154.35,4,125.36,5,9,2,35.03,3,2,0,4.8,0,4,4.7,Adulto,Detrator,0.81,True,0.22695173307418207
723,724,18,Norte,79,50724,283.05,2,59.35,11,10,1,44.55,2,2,5,1.7,0,4,4.2,,Detrator,0.21,True,0.15739268680445148
724,725,36,Sudeste,110,50725,641.73,1,18.47,4,8,1,51.01,3,4,11,1.6,0,6,0.0,Adulto,Detrator,0.03,True,0.079488258301778
725,726,55,Norte,49,50726,171.35,5,20.19,9,7,2,39.96,1,1,6,5.0,0,4,3.0,Adulto,Detrator,0.12,True,0.2332068864896411
726,727,45,Norte,55,50727,1072.6,2,2.58,11,2,4,18.52,2,1,7,5.6,0,4,0.5,Adulto,Detrator,0.0,True,0.017266455342159242
727,728,64,Sul,35,50728,327.51,3,15.55,8,8,2,32.65,1,1,2,6.8,0,2,5.4,Idoso,Neutro,0.05,True,0.09969161246984824
728,729,26,Nordeste,119,50729,574.11,3,28.38,5,12,3,31.79,2,0,11,5.8,0,2,0.0,Jovem Adulto,Detrator,0.05,True,0.055372663775234705
729,730,64,Nordeste,67,50730,142.52,2,138.9,5,2,1,31.06,2,1,0,3.5,0,4,7.1,Idoso,Detrator,0.97,True,0.21793432500701654
730,731,27,Sul,80,50731,198.23,4,19.88,6,11,3,62.25,1,1,2,0.8,0,4,5.1,Jovem Adulto,Detrator,0.1,True,0.31402915804873127
731,732,41,Norte,47,50732,170.19,4,24.71,8,12,1,22.63,3,2,2,5.5,0,5,5.6,Adulto,Detrator,0.15,True,0.13296903460837886
732,733,43,Sul,30,50733,658.72,4,16.66,2,10,4,29.08,3,0,7,2.2,0,5,1.6,Adulto,Detrator,0.03,True,0.04414622297789652
733,734,25,Nordeste,42,50734,529.51,6,39.41,9,2,3,40.72,3,1,1,4.5,0,4,6.2,Jovem Adulto,Detrator,0.07,True,0.07690128609469132
734,735,22,Sul,51,50735,117.19,3,18.67,5,9,2,54.84,2,2,6,5.0,0,4,2.5,Jovem Adulto,Detrator,0.16,True,0.4679580168956396
735,736,30,Sudeste,40,50736,700.53,5,14.13,8,10,1,26.09,3,2,0,7.6,0,6,7.2,Jovem Adulto,Neutro,0.02,True,0.037243230125761924
736,737,39,Sul,16,50737,309.91,3,9.87,7,13,2,16.17,1,2,9,4.4,0,4,0.9,Adulto,Detrator,0.03,True,0.05217643832080281
737,738,51,Norte,81,50738,129.27,4,4.3,2,7,3,47.36,3,4,5,0.7,0,8,0.0,Adulto,Detrator,0.03,True,0.3663649725380985
738,739,42,Norte,62,50739,446.26,3,50.52,1,9,3,43.92,2,0,7,6.3,0,2,1.3,Adulto,Neutro,0.11,True,0.09841796262268633
739,740,40,Norte,35,50740,233.57,3,60.22,5,13,0,36.94,1,1,2,7.9,0,1,6.7,Adulto,Neutro,0.26,False,0.15815387250074925
